FNSKU,Date,units_sold,inventory_level
X0034Y3JYJ,2024-06-06,,1.0
X0039U5GIZ,2024-06-06,,7.0
X0039VNZN7,2024-06-06,,26.0
X0039VP7A1,2024-06-06,,2.0
X0039VT0DL,2024-06-06,,14.0
X003CYX7YD,2024-06-06,,1.0
X003CYXF3B,2024-06-06,,1.0
X003CZT935,2024-06-06,,3.0
X003D00CA3,2024-06-06,,7.0
X003D03T17,2024-06-06,,5.0
X003D06K31,2024-06-06,,1.0
X003D06K45,2024-06-06,,1.0
X003D08K7F,2024-06-06,,39.0
X003D08K7P,2024-06-06,,8.0
X003D0IC1T,2024-06-06,,14.0
X003D0T7YF,2024-06-06,,1.0
X003D11OR7,2024-06-06,,2.0
X003D13CWR,2024-06-06,,3.0
X003D1879F,2024-06-06,1.0,45.0
X003D18F0V,2024-06-06,,7.0
X003DTG4RJ,2024-06-06,,48.0
X003DTG4RT,2024-06-06,,245.0
X003DTKRJF,2024-06-06,,49.0
X003DTMYS7,2024-06-06,,100.0
X003DTMYSH,2024-06-06,,3.0
X003DTNF85,2024-06-06,,4.0
X003F3HIFF,2024-06-06,,28.0
X003IVKM9X,2024-06-06,,32.0
X003K9N8RL,2024-06-06,,2.0
X003UBKEH1,2024-06-06,,1.0
X003UMLL81,2024-06-06,,3.0
X003UMSI55,2024-06-06,1.0,15.0
X003UMUR2R,2024-06-06,,69.0
X003UMWUX1,2024-06-06,,5.0
X003UMZ9MZ,2024-06-06,1.0,28.0
X003UND9GH,2024-06-06,,40.0
X003UOSWRH,2024-06-06,,1.0
X003UPEQFD,2024-06-06,1.0,12.0
X003UPIT83,2024-06-06,,1.0
X003UTA0ZT,2024-06-06,,38.0
X003UTDTJN,2024-06-06,,3.0
X003UUGOGH,2024-06-06,,2.0
X003UUGOI5,2024-06-06,,1.0
X003UUJ8NX,2024-06-06,,2.0
X003UUJ8P1,2024-06-06,,1.0
X003UUJ8PV,2024-06-06,,7.0
X003UUJ8Q5,2024-06-06,,5.0
X003UUK9OP,2024-06-06,,6.0
X003UUK9P9,2024-06-06,,15.0
X003UUK9QN,2024-06-06,,5.0
X003UUKCNX,2024-06-06,,5.0
X003UUKCOH,2024-06-06,,3.0
X003UUKCQF,2024-06-06,,0.0
X003UUNWOJ,2024-06-06,,1.0
X003UUPDV9,2024-06-06,,6.0
X003UWAYS9,2024-06-06,,12.0
X003UWKGPP,2024-06-06,,47.0
X003UWKGPZ,2024-06-06,1.0,47.0
X003X5S4IZ,2024-06-06,,1.0
X003XR1NIB,2024-06-06,,1.0
X003XRIQBN,2024-06-06,,1.0
X003XWDWPN,2024-06-06,,4.0
X003XWDWQH,2024-06-06,,2.0
X003XY1BM7,2024-06-06,3.0,4.0
X0040WNCKF,2024-06-06,1.0,40.0
X0040WND2H,2024-06-06,,12.0
X002QDWKDZ,2024-06-07,,175.0
X002QDY6S7,2024-06-07,,1.0
X002R36WHJ,2024-06-07,,185.0
X002XRLKTJ,2024-06-07,,3.0
X002XS22HR,2024-06-07,,1.0
X00308MQNJ,2024-06-07,,197.0
X0032IPGMZ,2024-06-07,,2.0
X0033GGGYN,2024-06-07,,334.0
X0033WPNNH,2024-06-07,,1516.0
X0033WUSMN,2024-06-07,,34.0
X00345CTET,2024-06-07,3.0,129.0
X00345CV97,2024-06-07,,55.0
X00345I17N,2024-06-07,,1.0
X0034Y231T,2024-06-07,3.0,3.0
X0034Y233H,2024-06-07,,39.0
X0034Y3JYJ,2024-06-07,,1.0
X0039U5GIZ,2024-06-07,,7.0
X0039VNZN7,2024-06-07,,26.0
X0039VP7A1,2024-06-07,,2.0
X0039VT0DL,2024-06-07,,14.0
X003CYX7YD,2024-06-07,,1.0
X003CYXF3B,2024-06-07,1.0,0.0
X003CZT935,2024-06-07,,2.0
X003D00CA3,2024-06-07,1.0,6.0
X003D03T17,2024-06-07,1.0,4.0
X003D06K31,2024-06-07,,1.0
X003D06K45,2024-06-07,,1.0
X003D08K7F,2024-06-07,1.0,38.0
X003D08K7P,2024-06-07,,8.0
X003D0IC1T,2024-06-07,,14.0
X003D0T7YF,2024-06-07,,1.0
X003D11OR7,2024-06-07,,0.0
X003D13CWR,2024-06-07,,3.0
X003D1879F,2024-06-07,1.0,44.0
X003D18F0V,2024-06-07,1.0,6.0
X003DTG4RJ,2024-06-07,,48.0
X003DTG4RT,2024-06-07,,245.0
X003DTKRJF,2024-06-07,,49.0
X003DTMYS7,2024-06-07,,100.0
X003DTMYSH,2024-06-07,,3.0
X003DTNF85,2024-06-07,,4.0
X003F3HIFF,2024-06-07,,28.0
X003IVKM9X,2024-06-07,1.0,31.0
X003K9N8RL,2024-06-07,,2.0
X003UBKEH1,2024-06-07,,1.0
X003UMLL81,2024-06-07,,3.0
X003UMSI55,2024-06-07,1.0,14.0
X003UMUR2R,2024-06-07,2.0,67.0
X003UMWUX1,2024-06-07,,5.0
X003UMZ9MZ,2024-06-07,1.0,27.0
X003UND9GH,2024-06-07,,40.0
X003UOSWRH,2024-06-07,,1.0
X003UPEQFD,2024-06-07,,12.0
X003UPIT83,2024-06-07,,1.0
X003UTA0ZT,2024-06-07,,38.0
X003UTDTJN,2024-06-07,,0.0
X003UUGOGH,2024-06-07,,2.0
X003UUGOI5,2024-06-07,,1.0
X003UUJ8NX,2024-06-07,,2.0
X003UUJ8P1,2024-06-07,,1.0
X003UUJ8PV,2024-06-07,,7.0
X003UUJ8Q5,2024-06-07,,5.0
X003UUK9OP,2024-06-07,,6.0
X003UUK9P9,2024-06-07,,15.0
X003UUK9QN,2024-06-07,,5.0
X003UUKCNX,2024-06-07,,5.0
X003UUKCOH,2024-06-07,,1.0
X003UUKCQF,2024-06-07,,3.0
X003UUNWOJ,2024-06-07,,1.0
X003UUPDV9,2024-06-07,,6.0
X003UWAYS9,2024-06-07,,12.0
X003UWKGPP,2024-06-07,,47.0
X003UWKGPZ,2024-06-07,,47.0
X003X5S4IZ,2024-06-07,,1.0
X003XR1NIB,2024-06-07,,1.0
X003XRIQBN,2024-06-07,,1.0
X003XWDWPN,2024-06-07,,0.0
X003XWDWQH,2024-06-07,,2.0
X003XY1BM7,2024-06-07,,4.0
X0040WNCKF,2024-06-07,,40.0
X0040WND2H,2024-06-07,,12.0
X002QDWKDZ,2024-06-08,,173.0
X002QDY6S7,2024-06-08,,1.0
X002R36WHJ,2024-06-08,,185.0
X002XRLKTJ,2024-06-08,,3.0
X002XS22HR,2024-06-08,,0.0
X00308MQNJ,2024-06-08,,197.0
X0032IPGMZ,2024-06-08,,2.0
X0033GGGYN,2024-06-08,,334.0
X0033WPNNH,2024-06-08,1.0,1515.0
X0033WUSMN,2024-06-08,,34.0
X00345CTET,2024-06-08,3.0,124.0
X00345CV97,2024-06-08,,55.0
X00345I17N,2024-06-08,,1.0
X0034Y231T,2024-06-08,1.0,2.0
X0034Y233H,2024-06-08,,39.0
X0034Y3JYJ,2024-06-08,,1.0
X0039U5GIZ,2024-06-08,,7.0
X0039VNZN7,2024-06-08,,26.0
X0039VP7A1,2024-06-08,,2.0
X0039VT0DL,2024-06-08,,14.0
X003CYX7YD,2024-06-08,,1.0
X003CZT935,2024-06-08,,2.0
X003D00CA3,2024-06-08,,6.0
X003D03T17,2024-06-08,,4.0
X003D06K31,2024-06-08,,1.0
X003D06K45,2024-06-08,,1.0
X003D08K7F,2024-06-08,,38.0
X003D08K7P,2024-06-08,,8.0
X003D0IC1T,2024-06-08,,14.0
X003D0T7YF,2024-06-08,,1.0
X003D13CWR,2024-06-08,,3.0
X003D1879F,2024-06-08,,44.0
X003D18F0V,2024-06-08,,6.0
X003DTG4RJ,2024-06-08,,48.0
X003DTG4RT,2024-06-08,,245.0
X003DTKRJF,2024-06-08,,49.0
X003DTMYS7,2024-06-08,,100.0
X003DTMYSH,2024-06-08,,3.0
X003DTNF85,2024-06-08,,4.0
X003F3HIFF,2024-06-08,,28.0
X003IVKM9X,2024-06-08,3.0,28.0
X003K9N8RL,2024-06-08,2.0,0.0
X003UBKEH1,2024-06-08,,1.0
X003UMLL81,2024-06-08,,3.0
X003UMSI55,2024-06-08,,14.0
X003UMUR2R,2024-06-08,,67.0
X003UMWUX1,2024-06-08,,5.0
X003UMZ9MZ,2024-06-08,,27.0
X003UND9GH,2024-06-08,,40.0
X003UOSWRH,2024-06-08,,1.0
X003UPEQFD,2024-06-08,,12.0
X003UPIT83,2024-06-08,,1.0
X003UTA0ZT,2024-06-08,,38.0
X003UUGOGH,2024-06-08,,2.0
X003UUGOI5,2024-06-08,,1.0
X003UUJ8NX,2024-06-08,,2.0
X003UUJ8P1,2024-06-08,,1.0
X003UUJ8PV,2024-06-08,,7.0
X003UUJ8Q5,2024-06-08,,5.0
X003UUK9OP,2024-06-08,,6.0
X003UUK9P9,2024-06-08,,15.0
X003UUK9QN,2024-06-08,,5.0
X003UUKCNX,2024-06-08,,5.0
X003UUKCOH,2024-06-08,,1.0
X003UUKCQF,2024-06-08,,3.0
X003UUNWOJ,2024-06-08,,1.0
X003UUPDV9,2024-06-08,,6.0
X003UWAYS9,2024-06-08,,12.0
X003UWKGPP,2024-06-08,,46.0
X003UWKGPZ,2024-06-08,2.0,46.0
X003X5S4IZ,2024-06-08,,1.0
X003XR1NIB,2024-06-08,,1.0
X003XRIQBN,2024-06-08,,1.0
X003XWDWQH,2024-06-08,,2.0
X003XY1BM7,2024-06-08,,4.0
X0040WNCKF,2024-06-08,,39.0
X0040WND2H,2024-06-08,,12.0
X002QDWKDZ,2024-06-09,,173.0
X002QDY6S7,2024-06-09,,1.0
X002R36WHJ,2024-06-09,,185.0
X002XRLKTJ,2024-06-09,,3.0
X002XS22HR,2024-06-09,,1.0
X00308MQNJ,2024-06-09,,197.0
X0032IPGMZ,2024-06-09,,3.0
X0033GGGYN,2024-06-09,,334.0
X0033WPNNH,2024-06-09,1.0,1514.0
X0033WUSMN,2024-06-09,,34.0
X00345CTET,2024-06-09,2.0,122.0
X00345CV97,2024-06-09,,55.0
X00345I17N,2024-06-09,,1.0
X0034Y231T,2024-06-09,,2.0
X0034Y233H,2024-06-09,,39.0
X0034Y3JYJ,2024-06-09,,1.0
X0039U5GIZ,2024-06-09,,7.0
X0039VNZN7,2024-06-09,,2.0
X0039VP7A1,2024-06-09,,2.0
X0039VT0DL,2024-06-09,,14.0
X003CYX7YD,2024-06-09,,1.0
X003CZT935,2024-06-09,,2.0
X003D00CA3,2024-06-09,1.0,5.0
X003D03T17,2024-06-09,,4.0
X003D06K31,2024-06-09,,1.0
X003D06K45,2024-06-09,,1.0
X003D08K7F,2024-06-09,,37.0
X003D08K7P,2024-06-09,,8.0
X003D0IC1T,2024-06-09,,14.0
X003D0T7YF,2024-06-09,,1.0
X003D13CWR,2024-06-09,,3.0
X003D1879F,2024-06-09,,44.0
X003D18F0V,2024-06-09,,6.0
X003DTG4RJ,2024-06-09,,48.0
X003DTG4RT,2024-06-09,,245.0
X003DTKRJF,2024-06-09,,49.0
X003DTMYS7,2024-06-09,,100.0
X003DTMYSH,2024-06-09,,3.0
X003DTNF85,2024-06-09,,4.0
X003F3HIFF,2024-06-09,,28.0
X003IVKM9X,2024-06-09,1.0,27.0
X003UBKEH1,2024-06-09,,1.0
X003UMLL81,2024-06-09,,3.0
X003UMSI55,2024-06-09,,14.0
X003UMUR2R,2024-06-09,1.0,66.0
X003UMWUX1,2024-06-09,,5.0
X003UMZ9MZ,2024-06-09,,26.0
X003UND9GH,2024-06-09,,40.0
X003UOSWRH,2024-06-09,,1.0
X003UPEQFD,2024-06-09,,12.0
X003UPIT83,2024-06-09,,1.0
X003UTA0ZT,2024-06-09,,38.0
X003UUGOGH,2024-06-09,,2.0
X003UUGOI5,2024-06-09,,1.0
X003UUJ8NX,2024-06-09,,2.0
X003UUJ8P1,2024-06-09,,1.0
X003UUJ8PV,2024-06-09,,7.0
X003UUJ8Q5,2024-06-09,,5.0
X003UUK9OP,2024-06-09,,6.0
X003UUK9P9,2024-06-09,,15.0
X003UUK9QN,2024-06-09,,0.0
X003UUKCNX,2024-06-09,,0.0
X003UUKCOH,2024-06-09,,0.0
X003UUKCQF,2024-06-09,,3.0
X003UUNWOJ,2024-06-09,,1.0
X003UUPDV9,2024-06-09,,6.0
X003UWAYS9,2024-06-09,1.0,11.0
X003UWKGPP,2024-06-09,,47.0
X003UWKGPZ,2024-06-09,3.0,42.0
X003X5S4IZ,2024-06-09,,1.0
X003XR1NIB,2024-06-09,,1.0
X003XRIQBN,2024-06-09,,1.0
X003XWDWQH,2024-06-09,,2.0
X003XY1BM7,2024-06-09,1.0,3.0
X0040WNCKF,2024-06-09,,39.0
X0040WND2H,2024-06-09,1.0,11.0
X002QDWKDZ,2024-06-10,,173.0
X002QDY6S7,2024-06-10,,1.0
X002R36WHJ,2024-06-10,,185.0
X002XRLKTJ,2024-06-10,,3.0
X002XS22HR,2024-06-10,1.0,0.0
X00308MQNJ,2024-06-10,,197.0
X0032IPGMZ,2024-06-10,,3.0
X0033GGGYN,2024-06-10,,334.0
X0033WPNNH,2024-06-10,,1514.0
X0033WUSMN,2024-06-10,,34.0
X00345CTET,2024-06-10,5.0,117.0
X00345CV97,2024-06-10,,55.0
X00345I17N,2024-06-10,,1.0
X0034Y231T,2024-06-10,,2.0
X0034Y233H,2024-06-10,,38.0
X0034Y3JYJ,2024-06-10,,1.0
X0039U5GIZ,2024-06-10,,7.0
X0039VNZN7,2024-06-10,,2.0
X0039VP7A1,2024-06-10,,2.0
X0039VT0DL,2024-06-10,,14.0
X003CYX7YD,2024-06-10,,1.0
X003CZT935,2024-06-10,,2.0
X003D00CA3,2024-06-10,1.0,4.0
X003D03T17,2024-06-10,,4.0
X003D06K31,2024-06-10,,1.0
X003D06K45,2024-06-10,,1.0
X003D08K7F,2024-06-10,,38.0
X003D08K7P,2024-06-10,,8.0
X003D0IC1T,2024-06-10,,14.0
X003D0T7YF,2024-06-10,,1.0
X003D13CWR,2024-06-10,,3.0
X003D1879F,2024-06-10,6.0,1.0
X003D18F0V,2024-06-10,,6.0
X003DTG4RJ,2024-06-10,,48.0
X003DTG4RT,2024-06-10,,245.0
X003DTKRJF,2024-06-10,,49.0
X003DTMYS7,2024-06-10,,100.0
X003DTMYSH,2024-06-10,,3.0
X003DTNF85,2024-06-10,,4.0
X003F3HIFF,2024-06-10,,28.0
X003IVKM9X,2024-06-10,,27.0
X003UBKEH1,2024-06-10,,1.0
X003UMLL81,2024-06-10,1.0,2.0
X003UMSI55,2024-06-10,,14.0
X003UMUR2R,2024-06-10,,66.0
X003UMWUX1,2024-06-10,,5.0
X003UMZ9MZ,2024-06-10,2.0,25.0
X003UND9GH,2024-06-10,,40.0
X003UOSWRH,2024-06-10,,1.0
X003UPEQFD,2024-06-10,,12.0
X003UPIT83,2024-06-10,,1.0
X003UTA0ZT,2024-06-10,,38.0
X003UUGOGH,2024-06-10,,2.0
X003UUGOI5,2024-06-10,,1.0
X003UUJ8NX,2024-06-10,,2.0
X003UUJ8P1,2024-06-10,,1.0
X003UUJ8PV,2024-06-10,,7.0
X003UUJ8Q5,2024-06-10,,5.0
X003UUK9OP,2024-06-10,,6.0
X003UUK9P9,2024-06-10,,15.0
X003UUKCQF,2024-06-10,,3.0
X003UUNWOJ,2024-06-10,,1.0
X003UUPDV9,2024-06-10,,6.0
X003UWAYS9,2024-06-10,,11.0
X003UWKGPP,2024-06-10,,47.0
X003UWKGPZ,2024-06-10,4.0,39.0
X003X5S4IZ,2024-06-10,,1.0
X003XR1NIB,2024-06-10,,1.0
X003XRIQBN,2024-06-10,,1.0
X003XWDWQH,2024-06-10,,2.0
X003XY1BM7,2024-06-10,,3.0
X0040WNCKF,2024-06-10,,40.0
X0040WND2H,2024-06-10,,11.0
X002QDWKDZ,2024-06-11,3.0,170.0
X002QDY6S7,2024-06-11,,1.0
X002R36WHJ,2024-06-11,,185.0
X002XRLKTJ,2024-06-11,,4.0
X00308MQNJ,2024-06-11,,197.0
X0032IPGMZ,2024-06-11,,3.0
X0033GGGYN,2024-06-11,,334.0
X0033WPNNH,2024-06-11,1.0,1513.0
X0033WUSMN,2024-06-11,,34.0
X00345CTET,2024-06-11,2.0,113.0
X00345CV97,2024-06-11,,55.0
X00345I17N,2024-06-11,,1.0
X0034Y231T,2024-06-11,,2.0
X0034Y233H,2024-06-11,1.0,38.0
X0034Y3JYJ,2024-06-11,,1.0
X0039U5GIZ,2024-06-11,,7.0
X0039VNZN7,2024-06-11,,2.0
X0039VP7A1,2024-06-11,,2.0
X0039VT0DL,2024-06-11,,14.0
X003CYX7YD,2024-06-11,,1.0
X003CZT935,2024-06-11,,2.0
X003D00CA3,2024-06-11,1.0,3.0
X003D03T17,2024-06-11,,4.0
X003D06K31,2024-06-11,,1.0
X003D06K45,2024-06-11,,1.0
X003D08K7F,2024-06-11,,38.0
X003D08K7P,2024-06-11,,8.0
X003D0IC1T,2024-06-11,,14.0
X003D0T7YF,2024-06-11,,1.0
X003D13CWR,2024-06-11,,3.0
X003D1879F,2024-06-11,18.0,1.0
X003D18F0V,2024-06-11,,6.0
X003DTG4RJ,2024-06-11,,48.0
X003DTG4RT,2024-06-11,,245.0
X003DTKRJF,2024-06-11,,49.0
X003DTMYS7,2024-06-11,,100.0
X003DTMYSH,2024-06-11,,3.0
X003DTNF85,2024-06-11,,4.0
X003F3HIFF,2024-06-11,,28.0
X003IVKM9X,2024-06-11,1.0,26.0
X003UBKEH1,2024-06-11,,1.0
X003UMLL81,2024-06-11,,2.0
X003UMSI55,2024-06-11,,14.0
X003UMUR2R,2024-06-11,,66.0
X003UMWUX1,2024-06-11,,5.0
X003UMZ9MZ,2024-06-11,,25.0
X003UND9GH,2024-06-11,,40.0
X003UOSWRH,2024-06-11,,1.0
X003UPEQFD,2024-06-11,,12.0
X003UPIT83,2024-06-11,,1.0
X003UTA0ZT,2024-06-11,,38.0
X003UUGOGH,2024-06-11,,2.0
X003UUGOI5,2024-06-11,,1.0
X003UUJ8NX,2024-06-11,,2.0
X003UUJ8P1,2024-06-11,,1.0
X003UUJ8PV,2024-06-11,,7.0
X003UUJ8Q5,2024-06-11,,5.0
X003UUK9OP,2024-06-11,,6.0
X003UUK9P9,2024-06-11,,15.0
X003UUKCQF,2024-06-11,,3.0
X003UUNWOJ,2024-06-11,,1.0
X003UUPDV9,2024-06-11,,6.0
X003UWAYS9,2024-06-11,,11.0
X003UWKGPP,2024-06-11,3.0,44.0
X003UWKGPZ,2024-06-11,4.0,34.0
X003X5S4IZ,2024-06-11,,1.0
X003XR1NIB,2024-06-11,,1.0
X003XRIQBN,2024-06-11,,1.0
X003XWDWQH,2024-06-11,,2.0
X003XY1BM7,2024-06-11,1.0,1.0
X0040WNCKF,2024-06-11,,40.0
X0040WND2H,2024-06-11,,11.0
X002QDWKDZ,2024-06-12,1.0,169.0
X002QDY6S7,2024-06-12,,1.0
X002R36WHJ,2024-06-12,,185.0
X002XRLKTJ,2024-06-12,,3.0
X00308MQNJ,2024-06-12,,197.0
X0032IPGMZ,2024-06-12,,3.0
X0033GGGYN,2024-06-12,,0.0
X0033WPNNH,2024-06-12,,1513.0
X0033WUSMN,2024-06-12,,34.0
X00345CTET,2024-06-12,4.0,111.0
X00345CV97,2024-06-12,,55.0
X00345I17N,2024-06-12,,1.0
X0034Y231T,2024-06-12,,2.0
X0034Y233H,2024-06-12,,38.0
X0034Y3JYJ,2024-06-12,,1.0
X0039U5GIZ,2024-06-12,,7.0
X0039VNZN7,2024-06-12,,2.0
X0039VP7A1,2024-06-12,,2.0
X0039VT0DL,2024-06-12,,14.0
X003CYX7YD,2024-06-12,,1.0
X003CZT935,2024-06-12,,2.0
X003D00CA3,2024-06-12,,3.0
X003D03T17,2024-06-12,,4.0
X003D06K31,2024-06-12,,1.0
X003D06K45,2024-06-12,,1.0
X003D08K7F,2024-06-12,,38.0
X003D08K7P,2024-06-12,1.0,7.0
X003D0IC1T,2024-06-12,,14.0
X003D0T7YF,2024-06-12,,1.0
X003D13CWR,2024-06-12,,3.0
X003D1879F,2024-06-12,12.0,0.0
X003D18F0V,2024-06-12,,5.0
X003DTG4RJ,2024-06-12,,48.0
X003DTG4RT,2024-06-12,,245.0
X003DTKRJF,2024-06-12,,49.0
X003DTMYS7,2024-06-12,,100.0
X003DTMYSH,2024-06-12,,3.0
X003DTNF85,2024-06-12,,4.0
X003F3HIFF,2024-06-12,,28.0
X003IVKM9X,2024-06-12,4.0,22.0
X003UBKEH1,2024-06-12,,1.0
X003UMLL81,2024-06-12,2.0,0.0
X003UMSI55,2024-06-12,2.0,12.0
X003UMUR2R,2024-06-12,,66.0
X003UMWUX1,2024-06-12,,1.0
X003UMZ9MZ,2024-06-12,,25.0
X003UND9GH,2024-06-12,,40.0
X003UOSWRH,2024-06-12,,1.0
X003UPEQFD,2024-06-12,,12.0
X003UPIT83,2024-06-12,,1.0
X003UTA0ZT,2024-06-12,1.0,37.0
X003UUGOGH,2024-06-12,,2.0
X003UUGOI5,2024-06-12,,1.0
X003UUJ8NX,2024-06-12,1.0,1.0
X003UUJ8P1,2024-06-12,,1.0
X003UUJ8PV,2024-06-12,,7.0
X003UUJ8Q5,2024-06-12,,5.0
X003UUK9OP,2024-06-12,,6.0
X003UUK9P9,2024-06-12,,15.0
X003UUKCQF,2024-06-12,,3.0
X003UUNWOJ,2024-06-12,,1.0
X003UUPDV9,2024-06-12,,6.0
X003UWAYS9,2024-06-12,,11.0
X003UWKGPP,2024-06-12,,44.0
X003UWKGPZ,2024-06-12,2.0,32.0
X003X5S4IZ,2024-06-12,,1.0
X003XR1NIB,2024-06-12,,1.0
X003XRIQBN,2024-06-12,,1.0
X003XWDWQH,2024-06-12,,2.0
X003XY1BM7,2024-06-12,1.0,1.0
X0040WNCKF,2024-06-12,,40.0
X0040WND2H,2024-06-12,1.0,10.0
X002QDWKDZ,2024-06-13,,168.0
X002QDY6S7,2024-06-13,,1.0
X002R36WHJ,2024-06-13,,185.0
X002XRLKTJ,2024-06-13,,3.0
X00308MQNJ,2024-06-13,1.0,195.0
X0032IPGMZ,2024-06-13,,3.0
X0033GGGYN,2024-06-13,,334.0
X0033WPNNH,2024-06-13,,1513.0
X0033WUSMN,2024-06-13,,34.0
X00345CTET,2024-06-13,3.0,106.0
X00345CV97,2024-06-13,,55.0
X00345I17N,2024-06-13,,1.0
X0034Y231T,2024-06-13,,2.0
X0034Y233H,2024-06-13,,38.0
X0034Y3JYJ,2024-06-13,,1.0
X0039U5GIZ,2024-06-13,,7.0
X0039VNZN7,2024-06-13,,2.0
X0039VP7A1,2024-06-13,,2.0
X0039VT0DL,2024-06-13,,14.0
X003CYX7YD,2024-06-13,,1.0
X003CZT935,2024-06-13,,2.0
X003D00CA3,2024-06-13,,3.0
X003D03T17,2024-06-13,,4.0
X003D06K31,2024-06-13,,1.0
X003D06K45,2024-06-13,,1.0
X003D08K7F,2024-06-13,,38.0
X003D08K7P,2024-06-13,,7.0
X003D0IC1T,2024-06-13,1.0,13.0
X003D0T7YF,2024-06-13,,1.0
X003D13CWR,2024-06-13,,3.0
X003D1879F,2024-06-13,,8.0
X003D18F0V,2024-06-13,,5.0
X003DTG4RJ,2024-06-13,,48.0
X003DTG4RT,2024-06-13,,245.0
X003DTKRJF,2024-06-13,,49.0
X003DTMYS7,2024-06-13,,100.0
X003DTMYSH,2024-06-13,,3.0
X003DTNF85,2024-06-13,,4.0
X003F3HIFF,2024-06-13,,28.0
X003IVKM9X,2024-06-13,,22.0
X003UBKEH1,2024-06-13,,1.0
X003UMSI55,2024-06-13,3.0,9.0
X003UMUR2R,2024-06-13,,66.0
X003UMWUX1,2024-06-13,,1.0
X003UMZ9MZ,2024-06-13,,25.0
X003UND9GH,2024-06-13,,40.0
X003UOSWRH,2024-06-13,,1.0
X003UPEQFD,2024-06-13,,12.0
X003UPIT83,2024-06-13,,1.0
X003UTA0ZT,2024-06-13,,37.0
X003UUGOGH,2024-06-13,,2.0
X003UUGOI5,2024-06-13,,1.0
X003UUJ8NX,2024-06-13,,1.0
X003UUJ8P1,2024-06-13,,1.0
X003UUJ8PV,2024-06-13,,7.0
X003UUJ8Q5,2024-06-13,,5.0
X003UUK9OP,2024-06-13,,6.0
X003UUK9P9,2024-06-13,,15.0
X003UUKCQF,2024-06-13,,3.0
X003UUNWOJ,2024-06-13,,1.0
X003UUPDV9,2024-06-13,,6.0
X003UWAYS9,2024-06-13,,11.0
X003UWKGPP,2024-06-13,,44.0
X003UWKGPZ,2024-06-13,3.0,30.0
X003X5S4IZ,2024-06-13,,1.0
X003XR1NIB,2024-06-13,,1.0
X003XRIQBN,2024-06-13,,1.0
X003XWDWQH,2024-06-13,1.0,1.0
X003XY1BM7,2024-06-13,,1.0
X0040WNCKF,2024-06-13,,40.0
X0040WND2H,2024-06-13,2.0,8.0
X002QDWKDZ,2024-06-14,,167.0
X002QDY6S7,2024-06-14,,1.0
X002R36WHJ,2024-06-14,,185.0
X002XRLKTJ,2024-06-14,1.0,2.0
X00308MQNJ,2024-06-14,3.0,192.0
X0032IPGMZ,2024-06-14,,3.0
X0033GGGYN,2024-06-14,,334.0
X0033WPNNH,2024-06-14,3.0,1510.0
X0033WUSMN,2024-06-14,,34.0
X00345CTET,2024-06-14,2.0,102.0
X00345CV97,2024-06-14,,55.0
X00345I17N,2024-06-14,,1.0
X0034Y231T,2024-06-14,,2.0
X0034Y233H,2024-06-14,1.0,37.0
X0034Y3JYJ,2024-06-14,,1.0
X0039U5GIZ,2024-06-14,,7.0
X0039VNZN7,2024-06-14,,2.0
X0039VP7A1,2024-06-14,,2.0
X0039VT0DL,2024-06-14,,14.0
X003CYX7YD,2024-06-14,,1.0
X003CZT935,2024-06-14,,2.0
X003D00CA3,2024-06-14,,2.0
X003D03T17,2024-06-14,,4.0
X003D06K31,2024-06-14,,1.0
X003D06K45,2024-06-14,,1.0
X003D08K7F,2024-06-14,,38.0
X003D08K7P,2024-06-14,,7.0
X003D0IC1T,2024-06-14,1.0,12.0
X003D0T7YF,2024-06-14,,1.0
X003D13CWR,2024-06-14,,3.0
X003D1879F,2024-06-14,,8.0
X003D18F0V,2024-06-14,1.0,3.0
X003DTG4RJ,2024-06-14,,48.0
X003DTG4RT,2024-06-14,,245.0
X003DTKRJF,2024-06-14,,49.0
X003DTMYS7,2024-06-14,,100.0
X003DTMYSH,2024-06-14,,3.0
X003DTNF85,2024-06-14,,4.0
X003F3HIFF,2024-06-14,,28.0
X003IVKM9X,2024-06-14,8.0,14.0
X003UBKEH1,2024-06-14,,1.0
X003UMSI55,2024-06-14,1.0,7.0
X003UMUR2R,2024-06-14,,66.0
X003UMWUX1,2024-06-14,,1.0
X003UMZ9MZ,2024-06-14,,25.0
X003UND9GH,2024-06-14,,39.0
X003UOSWRH,2024-06-14,,1.0
X003UPEQFD,2024-06-14,,12.0
X003UPIT83,2024-06-14,,1.0
X003UTA0ZT,2024-06-14,,37.0
X003UUGOGH,2024-06-14,,2.0
X003UUGOI5,2024-06-14,,1.0
X003UUJ8NX,2024-06-14,,1.0
X003UUJ8P1,2024-06-14,,1.0
X003UUJ8PV,2024-06-14,,7.0
X003UUJ8Q5,2024-06-14,,5.0
X003UUK9OP,2024-06-14,,6.0
X003UUK9P9,2024-06-14,,15.0
X003UUKCQF,2024-06-14,,3.0
X003UUNWOJ,2024-06-14,,1.0
X003UUPDV9,2024-06-14,,6.0
X003UWAYS9,2024-06-14,,11.0
X003UWKGPP,2024-06-14,,44.0
X003UWKGPZ,2024-06-14,3.0,27.0
X003X5S4IZ,2024-06-14,,1.0
X003XR1NIB,2024-06-14,,1.0
X003XRIQBN,2024-06-14,,1.0
X003XWDWQH,2024-06-14,,1.0
X003XY1BM7,2024-06-14,,1.0
X0040WNCKF,2024-06-14,1.0,39.0
